lemma,role,family,pool,holdout,drop,metric,d_pronoun,d_compound,delta,signed_control_margin
it_plain,pronoun_anchor,P:it,nonlocative,family,phon,dice,0.4433314271505612,0.6641236541898085,-0.2207922270392472,0.2207922270392472
it_plain,pronoun_anchor,P:it,nonlocative,family,phon,hamming,0.1539287632002864,0.2119205298013244,-0.057991766601038,0.057991766601038
it_plain,pronoun_anchor,P:it,nonlocative,family,phon,idf_jaccard,0.8453537465368229,0.9451994084947888,-0.0998456619579659,0.0998456619579659
it_dum,pronoun_anchor,P:it,full,item,phon,jaccard,0.7580554085860719,0.8077558632194837,-0.0497004546334117,0.0497004546334117
it_dum,pronoun_anchor,P:it,full,item,phon,dice,0.6144342437905425,0.6782037465896709,-0.0637695027991284,0.0637695027991284
it_dum,pronoun_anchor,P:it,full,item,phon,hamming,0.187251655629139,0.1870860927152317,0.0001655629139072,-0.0001655629139072
it_dum,pronoun_anchor,P:it,full,item,phon,idf_jaccard,0.9046177885847316,0.928146468631152,-0.0235286800464203,0.0235286800464203
it_dum,pronoun_anchor,P:it,full,family,phon,jaccard,0.7659166117746754,0.8077558632194837,-0.0418392514448082,0.0418392514448082
it_dum,pronoun_anchor,P:it,full,family,phon,dice,0.624085098801203,0.6782037465896709,-0.0541186477884678,0.0541186477884678
it_dum,pronoun_anchor,P:it,full,family,phon,hamming,0.1916950062645427,0.1870860927152317,0.0046089135493109,-0.0046089135493109
it_dum,pronoun_anchor,P:it,full,family,phon,idf_jaccard,0.9177973089891172,0.9271820117685368,-0.0093847027794194,0.0093847027794194
it_dum,pronoun_anchor,P:it,nonlocative,item,phon,jaccard,0.7580554085860719,0.7979751106299092,-0.0399197020438373,0.0399197020438373
it_dum,pronoun_anchor,P:it,nonlocative,item,phon,dice,0.6144342437905425,0.6642907236941616,-0.0498564799036191,0.0498564799036191
it_dum,pronoun_anchor,P:it,nonlocative,item,phon,hamming,0.187251655629139,0.1898454746136865,-0.0025938189845474,0.0025938189845474
it_dum,pronoun_anchor,P:it,nonlocative,item,phon,idf_jaccard,0.9123570132901504,0.930593308838508,-0.0182362955483575,0.0182362955483575
it_dum,pronoun_anchor,P:it,nonlocative,family,phon,jaccard,0.7659166117746754,0.7979751106299092,-0.0320584988552338,0.0320584988552338
it_dum,pronoun_anchor,P:it,nonlocative,family,phon,dice,0.624085098801203,0.6642907236941616,-0.0402056248929586,0.0402056248929586
it_dum,pronoun_anchor,P:it,nonlocative,family,phon,hamming,0.1916950062645427,0.1898454746136865,0.0018495316508561,-0.0018495316508561
it_dum,pronoun_anchor,P:it,nonlocative,family,phon,idf_jaccard,0.9272220933668368,0.9295574499388778,-0.002335356572041,0.002335356572041
its,pronoun_anchor,P:it,full,item,phon,jaccard,0.6067576878760561,0.784978439242431,-0.1782207513663749,0.1782207513663749
its,pronoun_anchor,P:it,full,item,phon,dice,0.4400192612420411,0.649114070025977,-0.2090948087839358,0.2090948087839358
its,pronoun_anchor,P:it,full,item,phon,hamming,0.1706953642384106,0.23841059602649,-0.0677152317880794,0.0677152317880794
its,pronoun_anchor,P:it,full,item,phon,idf_jaccard,0.8080523152002737,0.9088634100620212,-0.1008110948617474,0.1008110948617474
its,pronoun_anchor,P:it,full,family,phon,jaccard,0.6067813959077717,0.784978439242431,-0.1781970433346593,0.1781970433346593
its,pronoun_anchor,P:it,full,family,phon,dice,0.4400348629784086,0.649114070025977,-0.2090792070475683,0.2090792070475683
its,pronoun_anchor,P:it,full,family,phon,hamming,0.1730803651333453,0.23841059602649,-0.0653302308931447,0.0653302308931447
its,pronoun_anchor,P:it,full,family,phon,idf_jaccard,0.8183195844043432,0.9085911821782752,-0.090271597773932,0.090271597773932
its,pronoun_anchor,P:it,nonlocative,item,phon,jaccard,0.6067576878760561,0.767855007054822,-0.1610973191787659,0.1610973191787659
its,pronoun_anchor,P:it,nonlocative,item,phon,dice,0.4400192612420411,0.6253950432285663,-0.1853757819865252,0.1853757819865252
its,pronoun_anchor,P:it,nonlocative,item,phon,hamming,0.1706953642384106,0.2362030905077262,-0.0655077262693156,0.0655077262693156
its,pronoun_anchor,P:it,nonlocative,item,phon,idf_jaccard,0.8193689168731678,0.91180697768974,-0.0924380608165722,0.0924380608165722
its,pronoun_anchor,P:it,nonlocative,family,phon,jaccard,0.6067813959077717,0.767855007054822,-0.1610736111470503,0.1610736111470503
its,pronoun_anchor,P:it,nonlocative,family,phon,dice,0.4400348629784086,0.6253950432285663,-0.1853601802501577,0.1853601802501577
its,pronoun_anchor,P:it,nonlocative,family,phon,hamming,0.1730803651333453,0.2362030905077262,-0.0631227253743809,0.0631227253743809
its,pronoun_anchor,P:it,nonlocative,family,phon,idf_jaccard,0.832406879476636,0.9119513145219093,-0.0795444350452732,0.0795444350452732
itself,pronoun_anchor,P:it,full,item,phon,jaccard,0.6117387073641664,0.7332111240109549,-0.1214724166467885,0.1214724166467885
itself,pronoun_anchor,P:it,full,item,phon,dice,0.4582492200243403,0.5800118468357026,-0.1217626268113623,0.1217626268113623
itself,pronoun_anchor,P:it,full,item,phon,hamming,0.173841059602649,0.2028145695364238,-0.0289735099337747,0.0289735099337747
itself,pronoun_anchor,P:it,full,item,phon,idf_jaccard,0.8280042880518946,0.8935971287886546,-0.0655928407367599,0.0655928407367599
itself,pronoun_anchor,P:it,full,family,phon,jaccard,0.6152023349717937,0.7332111240109549,-0.1180087890391612,0.1180087890391612
itself,pronoun_anchor,P:it,full,family,phon,dice,0.4628241363949007,0.5800118468357026,-0.1171877104408019,0.1171877104408019
itself,pronoun_anchor,P:it,full,family,phon,hamming,0.1779130123500985,0.2028145695364238,-0.0249015571863253,0.0249015571863253
itself,pronoun_anchor,P:it,full,family,phon,idf_jaccard,0.8407271158817078,0.8947406141574421,-0.0540134982757343,0.0540134982757343
itself,pronoun_anchor,P:it,nonlocative,item,phon,jaccard,0.6117387073641664,0.733746091996958,-0.1220073846327916,0.1220073846327916
itself,pronoun_anchor,P:it,nonlocative,item,phon,dice,0.4582492200243403,0.5810450707387833,-0.1227958507144429,0.1227958507144429
itself,pronoun_anchor,P:it,nonlocative,item,phon,hamming,0.173841059602649,0.2086092715231788,-0.0347682119205297,0.0347682119205297
itself,pronoun_anchor,P:it,nonlocative,item,phon,idf_jaccard,0.8371149393719077,0.9087162842290248,-0.071601344857117,0.071601344857117
itself,pronoun_anchor,P:it,nonlocative,family,phon,jaccard,0.6152023349717937,0.733746091996958,-0.1185437570251642,0.1185437570251642
itself,pronoun_anchor,P:it,nonlocative,family,phon,dice,0.4628241363949007,0.5810450707387833,-0.1182209343438825,0.1182209343438825
itself,pronoun_anchor,P:it,nonlocative,family,phon,hamming,0.1779130123500985,0.2086092715231788,-0.0306962591730803,0.0306962591730803
itself,pronoun_anchor,P:it,nonlocative,family,phon,idf_jaccard,0.8519885205524083,0.9094889298758064,-0.057500409323398,0.057500409323398
I,pronoun_anchor,P:I,full,item,phon,jaccard,0.5408294231666357,0.8313743634948705,-0.2905449403282347,0.2905449403282347
I,pronoun_anchor,P:I,full,item,phon,dice,0.3856885857339941,0.7124249012386085,-0.3267363155046143,0.3267363155046143
I,pronoun_anchor,P:I,full,item,phon,hamming,0.1342715231788079,0.2251655629139073,-0.0908940397350993,0.0908940397350993
I,pronoun_anchor,P:I,full,item,phon,idf_jaccard,0.7490513741006952,0.9633514366585892,-0.2143000625578939,0.2143000625578939
I,pronoun_anchor,P:I,full,family,phon,jaccard,0.5449114420425881,0.8313743634948705,-0.2864629214522823,0.2864629214522823
I,pronoun_anchor,P:I,full,family,phon,dice,0.3902419021236046,0.7124249012386085,-0.3221829991150038,0.3221829991150038
I,pronoun_anchor,P:I,full,family,phon,hamming,0.1355776306107431,0.2251655629139073,-0.0895879323031641,0.0895879323031641
I,pronoun_anchor,P:I,full,family,phon,idf_jaccard,0.7408392443044265,0.9634173994873968,-0.2225781551829702,0.2225781551829702
I,pronoun_anchor,P:I,nonlocative,item,phon,jaccard,0.5408294231666357,0.8209143748136044,-0.2800849516469686,0.2800849516469686
I,pronoun_anchor,P:I,nonlocative,item,phon,dice,0.3856885857339941,0.6969957029634597,-0.3113071172294656,0.3113071172294656
I,pronoun_anchor,P:I,nonlocative,item,phon,hamming,0.1342715231788079,0.2273730684326711,-0.0931015452538631,0.0931015452538631
I,pronoun_anchor,P:I,nonlocative,item,phon,idf_jaccard,0.7635695075322252,0.9627967144661408,-0.1992272069339157,0.1992272069339157
I,pronoun_anchor,P:I,nonlocative,family,phon,jaccard,0.5449114420425881,0.8209143748136044,-0.2760029327710163,0.2760029327710163
I,pronoun_anchor,P:I,nonlocative,family,phon,dice,0.3902419021236046,0.6969957029634597,-0.3067538008398551,0.3067538008398551
I,pronoun_anchor,P:I,nonlocative,family,phon,hamming,0.1355776306107431,0.2273730684326711,-0.0917954378219279,0.0917954378219279
I,pronoun_anchor,P:I,nonlocative,family,phon,idf_jaccard,0.7552771307835837,0.9627777874537274,-0.2075006566701437,0.2075006566701437
me,pronoun_anchor,P:I,full,item,phon,jaccard,0.5266471435543592,0.8215075849480781,-0.2948604413937189,0.2948604413937189
me,pronoun_anchor,P:I,full,item,phon,dice,0.365686290330497,0.6997415106613427,-0.3340552203308457,0.3340552203308457
me,pronoun_anchor,P:I,full,item,phon,hamming,0.1377483443708609,0.2433774834437086,-0.1056291390728477,0.1056291390728477
me,pronoun_anchor,P:I,full,item,phon,idf_jaccard,0.7939146135126246,0.9625062432330296,-0.1685916297204051,0.1685916297204051
me,pronoun_anchor,P:I,full,family,phon,jaccard,0.5323083422693832,0.8215075849480781,-0.2891992426786949,0.2891992426786949
me,pronoun_anchor,P:I,full,family,phon,dice,0.3710585216340131,0.6997415106613427,-0.3286829890273296,0.3286829890273296
me,pronoun_anchor,P:I,full,family,phon,hamming,0.1396247240618101,0.2433774834437086,-0.1037527593818985,0.1037527593818985
me,pronoun_anchor,P:I,full,family,phon,idf_jaccard,0.7882527578160904,0.962097618345508,-0.1738448605294177,0.1738448605294177
me,pronoun_anchor,P:I,nonlocative,item,phon,jaccard,0.5266471435543592,0.7960508973373218,-0.2694037537829626,0.2694037537829626
me,pronoun_anchor,P:I,nonlocative,item,phon,dice,0.365686290330497,0.6613914949988903,-0.2957052046683933,0.2957052046683933
me,pronoun_anchor,P:I,nonlocative,item,phon,hamming,0.1377483443708609,0.2373068432671082,-0.0995584988962472,0.0995584988962472
me,pronoun_anchor,P:I,nonlocative,item,phon,idf_jaccard,0.8108083599374014,0.9614785811787536,-0.1506702212413521,0.1506702212413521
me,pronoun_anchor,P:I,nonlocative,family,phon,jaccard,0.5323083422693832,0.7960508973373218,-0.2637425550679386,0.2637425550679386
me,pronoun_anchor,P:I,nonlocative,family,phon,dice,0.3710585216340131,0.6613914949988903,-0.2903329733648772,0.2903329733648772
me,pronoun_anchor,P:I,nonlocative,family,phon,hamming,0.1396247240618101,0.2373068432671082,-0.097682119205298,0.097682119205298
me,pronoun_anchor,P:I,nonlocative,family,phon,idf_jaccard,0.805531022325622,0.9613309446762788,-0.1557999223506568,0.1557999223506568
mine,pronoun_anchor,P:I,full,item,phon,jaccard,0.4477781862523044,0.7333166644317302,-0.2855384781794257,0.2855384781794257
mine,pronoun_anchor,P:I,full,item,phon,dice,0.2999440941880134,0.5829862379767036,-0.2830421437886902,0.2830421437886902
mine,pronoun_anchor,P:I,full,item,phon,hamming,0.1259933774834437,0.2367549668874171,-0.1107615894039734,0.1107615894039734
mine,pronoun_anchor,P:I,full,item,phon,idf_jaccard,0.66274313044152,0.8802882037015675,-0.2175450732600474,0.2175450732600474
mine,pronoun_anchor,P:I,full,family,phon,jaccard,0.4459405501882785,0.7333166644317302,-0.2873761142434516,0.2873761142434516
mine,pronoun_anchor,P:I,full,family,phon,dice,0.2995157585117343,0.5829862379767036,-0.2834704794649693,0.2834704794649693
mine,pronoun_anchor,P:I,full,family,phon,hamming,0.1260117733627667,0.2367549668874171,-0.1107431935246504,0.1107431935246504
mine,pronoun_anchor,P:I,full,family,phon,idf_jaccard,0.6542154395460854,0.8830132372152286,-0.2287977976691432,0.2287977976691432
mine,pronoun_anchor,P:I,nonlocative,item,phon,jaccard,0.4477781862523044,0.7123891223155928,-0.2646109360632884,0.2646109360632884
mine,pronoun_anchor,P:I,nonlocative,item,phon,dice,0.2999440941880134,0.556157136247862,-0.2562130420598486,0.2562130420598486
mine,pronoun_anchor,P:I,nonlocative,item,phon,hamming,0.1259933774834437,0.2317880794701986,-0.1057947019867549,0.1057947019867549
mine,pronoun_anchor,P:I,nonlocative,item,phon,idf_jaccard,0.6771958238554568,0.880239741781438,-0.2030439179259812,0.2030439179259812
mine,pronoun_anchor,P:I,nonlocative,family,phon,jaccard,0.4459405501882785,0.7123891223155928,-0.2664485721273143,0.2664485721273143
mine,pronoun_anchor,P:I,nonlocative,family,phon,dice,0.2995157585117343,0.556157136247862,-0.2566413777361277,0.2566413777361277
mine,pronoun_anchor,P:I,nonlocative,family,phon,hamming,0.1260117733627667,0.2317880794701986,-0.1057763061074319,0.1057763061074319
mine,pronoun_anchor,P:I,nonlocative,family,phon,idf_jaccard,0.6689389728616368,0.8828765069443277,-0.2139375340826909,0.2139375340826909
my,pronoun_anchor,P:I,full,item,phon,jaccard,0.5799881295952524,0.8462358725204688,-0.2662477429252164,0.2662477429252164
my,pronoun_anchor,P:I,full,item,phon,dice,0.436274210534432,0.7372878426468461,-0.301013632112414,0.301013632112414
my,pronoun_anchor,P:I,full,item,phon,hamming,0.187251655629139,0.3096026490066226,-0.1223509933774835,0.1223509933774835
my,pronoun_anchor,P:I,full,item,phon,idf_jaccard,0.738951195945252,0.9347452114129609,-0.1957940154677087,0.1957940154677087
my,pronoun_anchor,P:I,full,family,phon,jaccard,0.5774242283162008,0.8462358725204688,-0.268811644204268,0.268811644204268
my,pronoun_anchor,P:I,full,family,phon,dice,0.4356930012024427,0.7372878426468461,-0.3015948414444033,0.3015948414444033
my,pronoun_anchor,P:I,full,family,phon,hamming,0.1874540103016924,0.3096026490066226,-0.1221486387049302,0.1221486387049302
my,pronoun_anchor,P:I,full,family,phon,idf_jaccard,0.7285388862783814,0.9356328004021246,-0.2070939141237432,0.2070939141237432
my,pronoun_anchor,P:I,nonlocative,item,phon,jaccard,0.5799881295952524,0.8255086605547888,-0.2455205309595364,0.2455205309595364
my,pronoun_anchor,P:I,nonlocative,item,phon,dice,0.436274210534432,0.7047996273404457,-0.2685254168060136,0.2685254168060136
my,pronoun_anchor,P:I,nonlocative,item,phon,hamming,0.187251655629139,0.303532008830022,-0.1162803532008829,0.1162803532008829
my,pronoun_anchor,P:I,nonlocative,item,phon,idf_jaccard,0.7485911618308678,0.9296856811771228,-0.1810945193462549,0.1810945193462549
my,pronoun_anchor,P:I,nonlocative,family,phon,jaccard,0.5774242283162008,0.8255086605547888,-0.248084432238588,0.248084432238588
my,pronoun_anchor,P:I,nonlocative,family,phon,dice,0.4356930012024427,0.7047996273404457,-0.2691066261380029,0.2691066261380029
my,pronoun_anchor,P:I,nonlocative,family,phon,hamming,0.1874540103016924,0.303532008830022,-0.1160779985283296,0.1160779985283296
my,pronoun_anchor,P:I,nonlocative,family,phon,idf_jaccard,0.7384118911321209,0.9308756333057936,-0.1924637421736725,0.1924637421736725
myself,pronoun_anchor,P:I,full,item,phon,jaccard,0.5277462609947967,0.7604470414613891,-0.2327007804665923,0.2327007804665923
myself,pronoun_anchor,P:I,full,item,phon,dice,0.3770215368044486,0.6147574999758934,-0.2377359631714447,0.2377359631714447
myself,pronoun_anchor,P:I,full,item,phon,hamming,0.147682119205298,0.2226821192052979,-0.0749999999999999,0.0749999999999999
myself,pronoun_anchor,P:I,full,item,phon,idf_jaccard,0.7674382226002063,0.9191288958086344,-0.151690673208428,0.151690673208428
myself,pronoun_anchor,P:I,full,family,phon,jaccard,0.5263631628255216,0.7604470414613891,-0.2340838786358674,0.2340838786358674
myself,pronoun_anchor,P:I,full,family,phon,dice,0.3770806062044765,0.6147574999758934,-0.2376768937714168,0.2376768937714168
myself,pronoun_anchor,P:I,full,family,phon,hamming,0.1477189109639441,0.2226821192052979,-0.0749632082413538,0.0749632082413538
myself,pronoun_anchor,P:I,full,family,phon,idf_jaccard,0.7592315522682127,0.922452180876931,-0.1632206286087183,0.1632206286087183
myself,pronoun_anchor,P:I,nonlocative,item,phon,jaccard,0.5277462609947967,0.745733630884544,-0.2179873698897473,0.2179873698897473
myself,pronoun_anchor,P:I,nonlocative,item,phon,dice,0.3770215368044486,0.59530036292155,-0.2182788261171013,0.2182788261171013
myself,pronoun_anchor,P:I,nonlocative,item,phon,hamming,0.147682119205298,0.2218543046357615,-0.0741721854304635,0.0741721854304635
myself,pronoun_anchor,P:I,nonlocative,item,phon,idf_jaccard,0.780544610092518,0.924363781949714,-0.143819171857196,0.143819171857196
myself,pronoun_anchor,P:I,nonlocative,family,phon,jaccard,0.5263631628255216,0.745733630884544,-0.2193704680590223,0.2193704680590223
myself,pronoun_anchor,P:I,nonlocative,family,phon,dice,0.3770806062044765,0.59530036292155,-0.2182197567170735,0.2182197567170735
myself,pronoun_anchor,P:I,nonlocative,family,phon,hamming,0.1477189109639441,0.2218543046357615,-0.0741353936718174,0.0741353936718174
myself,pronoun_anchor,P:I,nonlocative,family,phon,idf_jaccard,0.7724660503527699,0.92770743131608,-0.1552413809633102,0.1552413809633102
their_sing,pronoun_anchor,P:they,full,item,phon,jaccard,0.5685639299997056,0.819237553336362,-0.2506736233366563,0.2506736233366563
their_sing,pronoun_anchor,P:they,full,item,phon,dice,0.4231667137575686,0.6981915178980659,-0.2750248041404972,0.2750248041404972
their_sing,pronoun_anchor,P:they,full,item,phon,hamming,0.1816225165562913,0.293046357615894,-0.1114238410596026,0.1114238410596026
